item set size (N),co-occurrence frequency,item 1 id,item 2 id,item 3 id
3,4,38,589,1043
3,4,38,133,237
3,4,38,110,1030
3,4,38,133,249
3,4,38,237,675
3,4,110,589,1043
3,4,38,237,1034
3,4,38,675,1043
3,4,237,249,604
3,4,38,1028,1043
3,4,38,108,110
3,4,39,396,1048
3,4,48,589,1051
3,4,39,259,589
3,4,48,259,365
3,4,39,45,259
3,4,39,396,589
3,4,48,396,589
3,4,45,48,1049
3,4,45,259,396
3,4,48,200,396
3,4,45,48,259
3,4,48,365,589
3,4,38,170,636
3,4,32,38,1067
3,4,32,475,1067
3,4,32,413,475
3,4,38,413,475
3,4,48,170,1067
3,4,48,170,365
3,4,38,48,1070
3,4,48,636,1067
3,4,39,1073,1074
3,4,48,101,1086
3,4,48,101,1085
3,4,48,101,242
3,4,48,101,1081
3,4,38,48,328
3,4,38,170,885
3,4,38,39,1114
3,4,38,41,1123
3,4,38,39,1118
3,4,38,39,1124
3,4,41,1116,1126
3,4,39,208,346
3,4,38,39,1128
3,4,39,208,1116
3,4,208,1116,1126
3,4,38,105,535
3,4,39,1123,1126
3,4,41,105,208
3,4,39,41,1116
3,4,38,535,1121
3,4,39,766,1062
3,4,48,155,1062
3,4,41,48,1147
3,4,39,41,1147
3,4,39,48,1147
3,4,36,38,885
3,4,41,796,1156
3,4,48,1153,1154
3,4,41,1151,1152
3,4,39,1149,1156
3,4,36,39,797
3,4,39,740,809
3,4,41,48,1150
3,4,38,1153,1154
3,4,41,1153,1154
3,4,36,39,441
3,4,36,39,809
3,4,38,41,332
3,4,41,1149,1156
3,4,48,740,809
3,4,38,41,1149
3,4,38,561,1156
3,4,36,48,332
3,4,39,41,1150
3,4,41,48,1148
3,4,36,39,885
3,4,36,38,332
3,4,36,797,1153
3,4,48,797,1154
3,4,38,796,1156
3,4,36,39,332
3,4,38,55,740
3,4,36,39,1153
3,4,38,41,1148
3,4,39,1150,1151
3,4,41,48,1149
3,4,38,48,1159
3,4,48,1165,1167
3,4,39,48,1167
3,4,39,237,1184
3,4,39,237,952
3,4,38,978,1188
3,4,39,978,1188
3,4,28,39,41
3,4,39,41,1187
3,4,38,39,1190
3,4,48,123,220
3,4,39,475,1192
3,4,39,220,475
3,4,48,220,475
3,4,48,677,1191
3,4,65,522,1198
3,4,65,201,433
3,4,48,101,1219
3,4,101,255,604
3,4,39,101,1219
3,4,23,39,1219
3,4,38,41,1230
3,4,38,48,1240
3,4,48,661,1233
3,4,39,48,1243
3,4,39,533,1233
3,4,39,1239,1244
3,4,38,41,1240
3,4,48,1067,1239
3,4,39,533,1239
3,4,533,1067,1244
3,4,41,1067,1244
3,4,38,41,993
3,4,39,41,1236
3,4,48,533,1239
3,4,38,533,1233
3,4,38,48,1242
3,4,41,533,790
3,4,48,533,993
3,4,48,397,1067
3,4,41,397,533
3,4,41,1082,1233
3,4,48,1233,1239
3,4,41,533,1244
3,4,41,357,533
3,4,39,41,1245
3,4,41,1239,1244
3,4,38,39,1230
3,4,38,39,1242
3,4,39,41,1241
3,4,38,48,1234
3,4,38,39,1244
3,4,397,533,1244
3,4,39,1233,1239
3,4,41,397,1067
3,4,48,397,533
3,4,41,1233,1239
3,4,41,533,1239
3,4,117,475,550
3,4,48,117,441
3,4,32,475,550
3,4,48,441,475
3,4,39,67,475
3,4,39,475,1251
3,4,32,475,789
3,4,32,550,1249
3,4,32,39,665
3,4,32,117,1249
3,4,117,550,1249
3,4,39,441,475
3,4,32,48,665
3,4,39,43,475
3,4,39,48,1259
3,4,39,41,1272
3,4,48,1269,1273
3,4,48,208,713
3,4,48,208,1275
3,4,39,60,1274
3,4,41,340,1280
3,4,48,189,255
3,4,48,255,1012
3,4,48,255,1286
3,4,39,48,1304
3,4,48,824,1307
3,4,48,1302,1303
3,4,39,41,1310
3,4,38,48,1311
3,4,38,41,558
3,4,38,41,1309
3,4,37,41,76
3,4,39,98,123
3,4,39,98,237
3,4,39,1321,1327
3,4,48,475,1316
3,4,48,475,1318
3,4,39,475,1316
3,4,48,98,237
3,4,39,237,1318
3,4,39,98,475
3,4,39,49,123
3,4,48,49,1327
3,4,41,222,255
3,4,41,48,1340
3,4,41,48,1335
3,4,41,255,425
3,4,48,413,425
3,4,48,727,1049
3,4,48,255,1049
3,4,48,123,727
3,4,38,110,1180
3,4,41,1269,1385
3,4,39,1153,1384
3,4,101,1269,1379
3,4,39,101,1269
3,4,39,41,1382
3,4,309,374,1080
3,4,308,309,374
3,4,309,1154,1269
3,4,101,309,1378
3,4,1153,1154,1385
3,4,101,1080,1379
3,4,41,1154,1385
3,4,39,1369,1371
3,4,1269,1357,1378
3,4,374,1379,1380
3,4,39,41,1358
3,4,1080,1269,1357
3,4,101,1269,1380
3,4,41,374,1372
3,4,101,1080,1380
3,4,101,309,1380
3,4,309,374,1380
3,4,309,1357,1378
3,4,309,1080,1357
3,4,39,41,1364
3,4,39,979,1371
3,4,39,101,1080
3,4,101,309,1379
3,4,41,1153,1384
3,4,41,1369,1371
3,4,309,1269,1357
3,4,48,334,987
3,4,39,48,1389
3,4,39,48,1401
3,4,39,48,1398
3,4,399,549,1004
3,4,399,824,846
3,4,549,824,846
3,4,399,549,824
3,4,549,824,1004
3,4,101,399,824
3,4,101,549,1004
3,4,38,255,264
3,4,38,41,1410
3,4,41,255,264
3,4,39,170,1318
3,4,48,101,1425
3,4,39,170,1425
3,4,41,475,1421
3,4,41,48,1426
3,4,39,101,856
3,4,38,39,1426
3,4,39,475,1422
3,4,38,170,1318
3,4,39,475,1426
3,4,38,48,1421
3,4,38,39,1424
3,4,48,170,1425
3,4,39,208,1435
3,4,39,739,1442
3,4,39,739,824
3,4,39,824,1442
3,4,39,48,1142
3,4,48,310,1481
3,4,41,48,1471
3,4,39,604,1476
3,4,41,310,1481
3,4,39,41,1471
3,4,39,604,1473
3,4,48,604,1473
3,4,48,310,1473
3,4,39,301,1082
3,4,32,719,1473
3,4,39,48,1472
3,4,41,1479,1481
3,4,48,310,1479
3,4,48,310,1478
3,4,41,204,1387
3,4,39,204,1387
3,4,39,48,1496
3,4,39,1497,1498
3,4,48,1506,1507
3,4,39,48,1509
3,4,39,41,1509
3,4,38,48,1402
3,4,38,48,1520
3,4,38,39,1402
3,4,38,39,1520
3,4,39,1518,1519
3,4,38,48,1519
3,4,48,264,1004
3,4,9,39,1547
3,4,38,170,1062
3,4,48,155,824
3,4,9,65,589
3,4,39,420,589
3,4,39,48,778
3,4,39,420,479
3,4,9,65,170
3,4,48,420,824
3,4,48,1062,1433
3,4,48,170,420
3,4,39,170,420
3,4,38,39,1549
3,4,39,420,824
3,4,39,155,824
3,4,39,170,1062
3,4,48,155,408
3,4,39,1062,1433
3,4,39,48,1544
3,4,65,170,479
3,4,39,48,1553
3,4,32,1135,1344
3,4,32,910,1344
3,4,32,39,1564
3,4,48,910,1344
3,4,41,340,677
3,4,39,41,1575
3,4,41,1572,1574
3,4,39,185,261
3,4,32,41,1588
3,4,32,48,1584
3,4,48,533,749
3,4,48,533,1313
3,4,41,48,1586
3,4,48,425,592
3,4,48,592,1585
3,4,39,41,1586
3,4,48,592,1587
3,4,39,533,723
3,4,39,41,1581
3,4,41,592,749
3,4,48,533,723
3,4,39,1585,1587
3,4,48,1585,1587
3,4,39,41,1589
3,4,36,39,1590
3,4,38,89,1593
3,4,41,89,535
3,4,38,535,1591
3,4,36,38,1592
3,4,36,39,384
3,4,39,479,1596
3,4,41,89,1591
3,4,41,1594,1595
3,4,39,1594,1595
3,4,36,41,1592
3,4,39,479,1598
3,4,41,535,1591
3,4,38,39,1598
3,4,36,41,1590
3,4,41,48,1264
3,4,38,39,1610
3,4,38,41,1610
3,4,38,39,1613
3,4,39,1146,1615
3,4,48,246,734
3,4,41,340,1619
3,4,39,340,1353
3,4,39,259,1353
3,4,41,259,340
3,4,41,259,1135
3,4,39,41,1626
3,4,41,255,259
3,4,41,340,396
3,4,39,255,986
3,4,39,340,396
3,4,48,155,535
3,4,39,246,535
3,4,48,60,155
3,4,39,535,589
3,4,38,48,1631
3,4,48,812,1593
3,4,48,677,1640
3,4,48,96,1638
3,4,48,677,1593
3,4,48,49,1636
3,4,48,677,1636
3,4,41,89,1291
3,4,39,89,1291
3,4,39,110,1655
3,4,48,110,592
3,4,39,89,1656
3,4,39,413,1676
3,4,38,105,824
3,4,39,824,1678
3,4,413,1676,1678
3,4,32,824,1676
3,4,824,1676,1678
3,4,38,39,1363
3,4,38,39,1673
3,4,39,1680,1681
3,4,39,648,1686
3,4,48,1680,1681
3,4,39,522,1697
3,4,39,522,1698
3,4,38,39,821
3,4,48,161,1233
3,4,41,821,1233
3,4,89,767,1700
3,4,39,89,1700
3,4,39,604,968
3,4,38,767,1700
3,4,48,968,1233
3,4,41,1198,1233
3,4,39,89,767
3,4,39,161,1233
3,4,39,1198,1233
3,4,41,604,1233
3,4,41,161,1198
3,4,39,155,1198
3,4,38,161,604
3,4,60,345,1121
3,4,38,48,1707
3,4,38,41,1709
3,4,48,110,1714
3,4,38,48,1251
3,4,38,533,653
3,4,41,110,1709
3,4,41,48,1707
3,4,38,110,1251
3,4,48,1710,1715
3,4,48,501,533
3,4,48,533,1557
3,4,38,48,1708
3,4,41,533,1715
3,4,48,110,1251
3,4,39,48,1718
3,4,39,41,1718
3,4,39,48,1601
3,4,32,39,1011
3,4,32,170,740
3,4,41,170,1696
3,4,41,271,740
3,4,39,41,1732
3,4,32,41,1274
3,4,48,677,1274
3,4,39,978,1741
3,4,38,41,1740
3,4,38,48,1745
3,4,39,150,548
3,4,39,248,548
3,4,36,41,1214
3,4,41,379,570
3,4,38,248,379
3,4,38,48,1746
3,4,36,39,150
3,4,39,41,1750
3,4,310,1233,1765
3,4,117,310,1765
3,4,117,310,550
3,4,117,1233,1765
3,4,101,237,310
3,4,38,39,1771
3,4,38,39,1770
3,4,39,123,1771
3,4,48,677,1781
3,4,39,48,1777
3,4,48,677,1783
3,4,39,592,1783
3,4,39,475,1788
3,4,39,179,727
3,4,41,1808,1811
3,4,39,1808,1811
3,4,48,251,1810
3,4,39,251,1810
3,4,39,48,1843
3,4,39,48,1841
3,4,39,438,1280
3,4,38,41,915
3,4,38,41,266
3,4,38,41,1838
3,4,39,41,1840
3,4,39,1393,1435
3,4,39,41,503
3,4,32,39,1851
3,4,39,208,587
3,4,32,41,1851
3,4,39,41,1541
3,4,32,41,1411
3,4,41,208,587
3,4,48,1090,1859
3,4,39,571,1598
3,4,39,237,1854
3,4,39,150,1859
3,4,39,961,1859
3,4,48,91,1859
3,4,48,237,831
3,4,48,237,961
3,4,48,1854,1859
3,4,25,48,878
3,4,48,91,150
3,4,39,878,1598
3,4,39,1854,1859
3,4,48,878,1090
3,4,48,150,878
3,4,39,91,549
3,4,39,237,831
3,4,39,91,150
3,4,39,824,1867
3,4,41,338,1872
3,4,32,66,338
3,4,48,313,1870
3,4,41,1868,1870
3,4,41,65,1872
3,4,48,1868,1870
3,4,48,338,1872
3,4,48,65,1872
3,4,41,48,1869
3,4,39,41,1880
3,4,39,65,1879
3,4,39,956,1880
3,4,41,65,808
3,4,45,48,237
3,4,48,1000,1239
3,4,41,89,1000
3,4,41,170,592
3,4,41,170,1000
3,4,38,170,809
3,4,41,1239,1327
3,4,48,89,1239
3,4,41,45,101
3,4,41,384,1327
3,4,48,170,1000
3,4,39,237,1000
3,4,38,237,592
3,4,48,170,809
3,4,41,1436,1552
3,4,48,237,809
3,4,38,41,1552
3,4,48,809,1327
3,4,45,48,809
3,4,41,101,1239
3,4,48,101,1239
3,4,89,101,592
3,4,39,1436,1552
3,4,38,45,1327
3,4,89,237,592
3,4,39,170,809
3,4,32,809,885
3,4,32,48,1672
3,4,39,89,1880
3,4,39,54,785
3,4,48,54,785
3,4,39,41,1906
3,4,48,1513,1578
3,4,39,365,1513
3,4,39,1513,1578
3,4,39,365,1914
3,4,38,39,1912
3,4,38,48,1905
3,4,39,1578,1916
3,4,39,571,805
3,4,38,39,1916
3,4,41,65,1911
3,4,38,48,359
3,4,48,365,1914
3,4,39,65,1576
3,4,48,249,365
3,4,65,89,365
3,4,38,48,1908
3,4,41,89,805
3,4,41,48,1912
3,4,48,249,489
3,4,39,89,1103
3,4,48,1103,1910
3,4,41,489,571
3,4,39,65,1910
3,4,38,48,1912
3,4,41,249,1513
3,4,38,89,1513
3,4,38,65,1831
3,4,38,39,359
3,4,41,365,1914
3,4,48,89,1428
3,4,38,39,1576
3,4,39,89,1428
3,4,39,365,1911
3,4,39,48,1913
3,4,39,249,1905
3,4,38,41,1914
3,4,32,48,1918
3,4,32,48,1919
3,4,32,39,1919
3,4,32,39,1923
3,4,48,107,447
3,4,32,39,833
3,4,39,107,1135
3,4,32,41,833
3,4,48,107,1481
3,4,48,255,639
3,4,48,639,713
3,4,39,310,581
3,4,39,255,713
3,4,39,310,713
3,4,39,255,639
3,4,48,574,1956
3,4,33,39,48
3,4,39,65,1956
3,4,39,48,323
3,4,39,48,1963
3,4,32,48,1272
3,4,32,48,1969
3,4,32,271,1973
3,4,39,89,1547
3,4,39,89,1140
3,4,39,548,1196
3,4,32,48,637
3,4,32,39,1051
3,4,39,334,604
3,4,39,41,2008
3,4,41,259,269
3,4,48,611,2012
3,4,39,41,2007
3,4,41,611,2012
3,4,39,48,1969
3,4,39,611,2012
3,4,41,2008,2012
3,4,39,2008,2012
3,4,41,48,2008
3,4,41,48,2010
3,4,48,2008,2012
3,4,39,572,1585
3,4,38,39,2018
3,4,32,41,2022
3,4,38,39,1176
3,4,39,170,1185
3,4,38,117,123
3,4,38,170,2026
3,4,38,170,2034
3,4,38,39,2035
3,4,39,1178,1588
3,4,36,48,2053
3,4,48,2051,2054
3,4,36,39,1779
3,4,36,48,1779
3,4,36,38,1779
3,4,39,1327,2053
3,4,36,39,1654
3,4,38,976,1327
3,4,48,976,1779
3,4,38,48,1654
3,4,38,39,1654
3,4,39,2051,2054
3,4,39,1327,2054
3,4,39,1327,2051
3,4,36,48,1654
3,4,38,48,2052
3,4,36,38,2051
3,4,48,1327,2053
3,4,39,1556,2060
3,4,39,1198,1867
3,4,39,413,979
3,4,39,979,1867
3,4,39,310,664
3,4,31,39,208
3,4,9,208,310
3,4,32,39,131
3,4,39,249,2091
3,4,39,249,297
3,4,9,41,297
3,4,39,41,2096
3,4,48,249,2091
3,4,9,41,1349
3,4,41,48,2092
3,4,41,48,1210
3,4,41,48,273
3,4,9,39,297
3,4,48,249,297
3,4,41,65,80
3,4,48,80,464
3,4,41,65,2100
3,4,48,984,2097
3,4,48,1859,2103
3,4,41,1859,2103
3,4,39,1859,2103
3,4,39,341,384
3,4,41,341,384
3,4,41,96,1899
3,4,31,48,117
3,4,31,48,976
3,4,31,48,922
3,4,39,48,2108
3,4,982,2115,2119
3,4,48,976,1538
3,4,19,48,1624
3,4,48,976,2138
3,4,48,976,2147
3,4,48,615,2002
3,4,48,976,2130
3,4,48,185,817
3,4,41,185,1233
3,4,41,48,2160
3,4,41,147,1393
3,4,41,311,313
3,4,41,48,311
3,4,48,147,2151
3,4,48,439,1082
3,4,41,147,2157
3,4,48,147,1233
3,4,48,147,739
3,4,48,185,200
3,4,48,185,2151
3,4,48,147,1159
3,4,38,123,237
3,4,48,237,478
3,4,39,48,2165
3,4,39,101,682
3,4,39,101,167
3,4,39,604,916
3,4,39,237,2191
3,4,39,256,673
3,4,39,673,783
3,4,48,673,783
3,4,39,237,673
3,4,48,673,2191
3,4,39,740,1659
3,4,41,48,852
3,4,48,101,127
3,4,39,101,127
3,4,39,89,750
3,4,39,41,992
3,4,39,48,2205
3,4,38,41,992
3,4,38,390,855
3,4,41,255,449
3,4,37,38,591
3,4,37,41,255
3,4,39,255,591
3,4,38,170,220
3,4,38,170,232
3,4,38,39,2219
3,4,38,39,2216
3,4,36,38,2214
3,4,41,249,2216
3,4,39,42,249
3,4,39,76,346
3,4,36,39,76
3,4,38,40,249
3,4,41,76,2218
3,4,36,38,76
3,4,38,41,2219
3,4,42,44,249
3,4,38,41,2216
3,4,36,39,2214
3,4,38,42,249
3,4,40,41,249
3,4,38,76,340
3,4,41,371,2238
3,4,32,371,2238
3,4,48,749,956
3,4,2235,2236,2237
3,4,41,271,664
3,4,48,271,855
3,4,48,259,956
3,4,48,271,956
3,4,48,259,664
3,4,38,48,2227
3,4,32,2234,2237
3,4,48,664,2238
3,4,38,41,2237
3,4,38,371,855
3,4,41,259,956
3,4,38,48,2228
3,4,32,48,2236
3,4,32,41,2228
3,4,48,371,2238
3,4,48,128,855
3,4,41,2235,2237
3,4,41,855,2238
3,4,32,38,152
3,4,41,48,2237
3,4,38,41,2236
3,4,38,41,2235
3,4,32,48,2231
3,4,41,664,2238
3,4,48,956,2238
3,4,41,2235,2236
3,4,41,749,956
3,4,48,2235,2236
3,4,41,664,855
3,4,32,41,2237
3,4,38,41,152
3,4,2234,2235,2237
3,4,48,664,2225
3,4,675,978,2259
3,4,38,48,2265
3,4,38,39,2265
3,4,41,48,2262
3,4,39,41,2264
3,4,38,41,2266
3,4,39,48,2262
3,4,39,48,2268
3,4,39,48,2270
3,4,39,68,170
3,4,38,68,170
3,4,39,310,643
3,4,38,643,1327
3,4,39,1393,2284
3,4,38,48,705
3,4,38,719,1473
3,4,38,104,110
3,4,39,475,2292
3,4,39,41,627
3,4,32,41,2292
3,4,32,41,2291
3,4,39,1207,2294
3,4,32,39,1762
3,4,38,41,2299
3,4,39,65,2323
3,4,38,80,170
3,4,39,170,2326
3,4,38,39,970
3,4,38,170,2323
3,4,38,170,2326
3,4,39,80,170
3,4,38,150,170
3,4,38,39,2323
3,4,38,39,2324
3,4,39,80,150
3,4,36,39,952
3,4,36,41,952
3,4,41,1436,2106
3,4,36,41,976
3,4,38,48,2335
3,4,38,48,1611
3,4,38,48,2338
3,4,48,170,979
3,4,38,170,1611
3,4,48,170,1611
3,4,48,170,703
3,4,48,434,1327
3,4,41,533,2344
3,4,39,1060,2350
3,4,48,1060,2350
3,4,39,60,133
3,4,11,48,2350
3,4,48,310,1081
3,4,11,48,330
3,4,39,48,1137
3,4,48,310,694
3,4,38,48,1929
3,4,36,48,2351
3,4,39,338,589
3,4,65,589,2186
3,4,48,694,1198
3,4,39,65,2186
3,4,38,48,2186
3,4,48,255,2186
3,4,41,589,2186
3,4,38,41,2166
3,4,310,589,1198
3,4,41,310,694
3,4,38,39,2352
3,4,39,338,2353
3,4,38,310,694
3,4,39,65,2351
3,4,38,65,2353
3,4,48,65,2186
3,4,38,255,589
3,4,48,338,589
3,4,38,48,2166
3,4,39,310,2186
3,4,38,48,2352
3,4,39,338,1198
3,4,39,2186,2351
3,4,41,65,2186
3,4,36,48,1198
3,4,48,2354,2355
3,4,48,104,179
3,4,41,79,345
3,4,48,79,790
3,4,39,62,269
3,4,41,259,345
3,4,39,62,345
3,4,38,39,2357
3,4,38,62,677
3,4,48,79,259
3,4,39,79,345
3,4,41,259,790
3,4,39,79,790
3,4,41,48,2357
3,4,38,259,790
3,4,48,62,345
3,4,41,259,677
3,4,48,62,259
3,4,48,79,677
3,4,39,269,345
3,4,36,39,408
3,4,39,424,522
3,4,39,749,976
3,4,832,916,2387
3,4,832,1198,2387
3,4,76,1593,2387
3,4,76,832,916
3,4,832,1593,2387
3,4,1198,1659,2387
3,4,76,832,1593
3,4,76,1198,1659
3,4,76,1198,2387
3,4,832,1198,1659
3,4,76,916,2387
3,4,38,504,1588
3,4,38,170,2394
3,4,39,2238,2398
3,4,39,48,2400
3,4,41,79,2406
3,4,41,270,797
3,4,270,797,1384
3,4,270,1153,1385
3,4,39,797,1384
3,4,39,640,831
3,4,39,65,640
3,4,65,175,842
3,4,19,39,1198
3,4,39,65,1230
3,4,48,75,855
3,4,39,75,855
3,4,38,48,1138
3,4,39,41,302
3,4,41,271,413
3,4,1,39,271
3,4,39,271,413
3,4,38,48,1456
3,4,39,48,2433
3,4,38,39,2434
3,4,38,41,2434
3,4,36,38,2435
3,4,38,170,2435
3,4,36,170,2435
3,4,32,48,1524
3,4,32,41,1524
3,4,41,48,1524
3,4,48,279,855
3,4,39,279,855
3,4,41,2438,2440
3,4,39,2438,2440
3,4,39,41,1206
3,4,39,79,351
3,4,39,79,1659
3,4,48,49,2420
3,4,39,48,2459
3,4,39,49,1789
3,4,39,49,1872
3,4,48,49,1789
3,4,48,117,2459
3,4,48,117,1140
3,4,39,772,976
3,4,39,855,1872
3,4,48,921,2049
3,4,38,48,166
3,4,38,48,921
3,4,48,208,515
3,4,48,2460,2461
3,4,38,164,475
3,4,38,110,208
3,4,38,1318,2463
3,4,48,166,2084
3,4,48,166,270
3,4,39,371,1783
3,4,38,39,2470
3,4,38,371,1783
3,4,38,371,2469
3,4,38,39,2479
3,4,39,48,2478
3,4,39,855,1239
3,4,48,155,793
3,4,39,279,548
3,4,39,222,1260
3,4,39,793,1327
3,4,48,793,1004
3,4,1004,2329,2490
3,4,48,772,2329
3,4,41,48,2484
3,4,48,1004,2489
3,4,48,2329,2489
3,4,39,1327,2492
3,4,48,179,1004
3,4,39,269,2486
3,4,48,222,1260
3,4,39,793,1260
3,4,41,772,1327
3,4,48,1327,1433
3,4,41,222,2046
3,4,48,899,1327
3,4,48,772,1004
3,4,48,279,1260
3,4,39,179,1004
3,4,48,793,1260
3,4,48,1004,2490
3,4,48,772,793
3,4,39,48,2485
3,4,48,793,2046
3,4,48,279,548
3,4,39,772,793
3,4,41,269,2486
3,4,41,179,249
3,4,48,269,2486
3,4,39,249,772
3,4,41,179,772
3,4,48,2329,2490
3,4,39,1327,2046
3,4,39,249,2329
3,4,39,279,1260
3,4,39,48,2482
3,4,48,269,772
3,4,41,548,1004
3,4,39,793,2046
3,4,39,249,2046
3,4,39,1004,2046
3,4,48,793,1327
3,4,48,155,1327
3,4,48,269,1327
3,4,39,249,548
3,4,32,41,124
3,4,41,147,855
3,4,36,39,555
3,4,38,39,2517
3,4,41,48,1881
3,4,39,41,1068
3,4,38,39,2512
3,4,38,39,1028
3,4,39,56,390
3,4,38,41,2516
3,4,39,48,2508
3,4,38,39,2516
3,4,48,2515,2516
3,4,39,186,681
3,4,38,56,281
3,4,38,48,2512
3,4,41,48,2517
3,4,41,186,681
3,4,38,48,877
3,4,38,48,2514
3,4,38,281,2241
3,4,41,2263,2515
3,4,38,39,2436
3,4,48,2241,2519
3,4,48,186,681
3,4,38,41,2519
3,4,39,281,2241
3,4,38,41,2436
3,4,39,475,1003
3,4,39,101,2523
3,4,39,101,398
3,4,41,310,2350
3,4,48,101,2523
3,4,41,101,398
3,4,48,101,398
3,4,41,310,2524
3,4,39,48,1222
3,4,39,2537,2538
3,4,39,48,2533
3,4,48,65,2527
3,4,39,65,2535
3,4,48,65,2538
3,4,65,1339,2529
3,4,39,2147,2539
3,4,48,271,2528
3,4,48,560,2535
3,4,39,65,666
3,4,39,227,271
3,4,39,65,227
3,4,39,271,2528
3,4,11,39,664
3,4,11,41,664
3,4,79,201,1198
3,4,41,225,2552
3,4,41,201,783
3,4,201,783,1198
3,4,41,783,1198
3,4,38,110,1209
3,4,32,38,1179
3,4,48,1198,1435
3,4,48,379,976
3,4,39,65,1315
3,4,30,48,117
3,4,41,117,195
3,4,48,65,1315
3,4,48,522,976
3,4,48,65,2160
3,4,30,41,522
3,4,48,117,379
3,4,30,31,65
3,4,48,117,195
3,4,31,39,522
3,4,30,41,195
3,4,31,41,522
3,4,48,195,976
3,4,39,41,2160
3,4,30,48,976
3,4,30,39,195
3,4,32,38,492
3,4,32,39,2577
3,4,39,48,2585
3,4,39,591,1378
3,4,38,48,1378
3,4,38,48,2577
3,4,48,591,1378
3,4,32,48,820
3,4,32,48,2588
3,4,32,48,773
3,4,38,48,2588
3,4,48,49,548
3,4,32,48,2577
3,4,38,48,2026
3,4,32,38,1380
3,4,39,76,432
3,4,39,89,2593
3,4,48,89,2592
3,4,48,2598,2599
3,4,48,201,1000
3,4,39,255,2593
3,4,48,255,2599
3,4,48,89,2597
3,4,39,201,2596
3,4,39,1327,2598
3,4,48,89,2598
3,4,48,255,2593
3,4,38,179,976
3,4,38,170,2463
3,4,38,170,1014
3,4,32,232,237
3,4,32,237,878
3,4,32,1994,2623
3,4,32,38,2626
3,4,38,39,1069
3,4,32,38,2344
3,4,32,55,1327
3,4,48,664,2344
3,4,38,39,2395
3,4,32,1327,1715
3,4,38,48,2395
3,4,48,55,1327
3,4,39,1327,2630
3,4,48,1327,1903
3,4,48,1327,2630
3,4,39,123,2631
3,4,39,592,1966
3,4,48,592,1966
3,4,39,1966,2631
3,4,39,65,2635
3,4,65,379,1327
3,4,41,65,2135
3,4,39,301,379
3,4,65,301,1327
3,4,32,48,1947
3,4,48,407,643
3,4,48,213,522
3,4,48,589,703
3,4,48,49,213
3,4,32,1914,2651
3,4,38,592,751
3,4,38,696,699
3,4,39,310,2657
3,4,39,48,2660
3,4,48,79,925
3,4,39,79,389
3,4,39,79,1089
3,4,39,1281,1543
3,4,39,1089,1543
3,4,39,79,1281
3,4,39,79,2662
3,4,39,79,2661
3,4,79,1089,1543
3,4,39,79,925
3,4,39,704,947
3,4,39,179,1020
3,4,39,101,2669
3,4,9,39,651
3,4,9,39,763
3,4,38,48,1824
3,4,39,272,2677
3,4,36,38,1479
3,4,38,1327,1479
3,4,48,364,533
3,4,48,272,2677
3,4,39,1327,1479
3,4,48,1327,1479
3,4,38,272,1233
3,4,38,1233,1327
3,4,39,364,533
3,4,89,101,2238
3,4,48,101,817
3,4,48,89,1124
3,4,48,150,2238
3,4,48,89,817
3,4,48,396,2238
3,4,39,48,2696
3,4,32,48,1029
3,4,32,39,1029
3,4,39,310,926
3,4,45,101,310
3,4,39,855,1659
3,4,41,1327,2208
3,4,38,349,1327
3,4,39,41,2713
3,4,170,195,2712
3,4,39,349,1327
3,4,170,195,1327
3,4,195,671,1327
3,4,38,195,2712
3,4,38,195,1327
3,4,38,1327,2164
3,4,41,170,349
3,4,39,1327,2208
3,4,39,170,349
3,4,39,156,195
3,4,195,671,2712
3,4,39,671,1536
3,4,39,195,2712
3,4,41,195,2712
3,4,39,110,1529
3,4,39,79,681
3,4,39,1185,1327
3,4,39,79,2080
3,4,41,1327,1976
3,4,41,79,1976
3,4,39,694,2080
3,4,39,681,694
3,4,39,681,2080
3,4,48,1123,2075
3,4,48,89,1140
3,4,39,170,334
3,4,39,334,438
3,4,38,334,438
3,4,39,1473,2064
3,4,48,271,1615
3,4,39,48,2367
3,4,48,753,924
3,4,48,374,750
3,4,48,310,753
3,4,48,1327,1767
3,4,48,571,2635
3,4,39,571,2635
3,4,32,310,374
3,4,39,310,1767
3,4,39,753,1327
3,4,32,310,2741
3,4,48,1327,2635
3,4,48,753,1327
3,4,39,310,924
3,4,39,79,1408
3,4,32,79,271
3,4,32,41,1408
3,4,39,310,1408
3,4,32,39,2743
3,4,48,1013,1327
3,4,48,89,1053
3,4,41,89,1053
3,4,41,89,740
3,4,41,48,2745
3,4,39,572,740
3,4,48,572,1327
3,4,39,89,1775
3,4,39,572,1327
3,4,39,41,619
3,4,41,572,1327
3,4,39,41,2748
3,4,48,1051,1327
3,4,39,619,740
3,4,39,89,1053
3,4,740,1327,2069
3,4,48,89,2069
3,4,48,89,1051
3,4,48,619,740
3,4,39,89,2069
3,4,89,740,1327
3,4,39,1327,2747
3,4,48,1327,2747
3,4,39,249,840
3,4,38,249,840
3,4,39,840,1393
3,4,38,840,1393
3,4,41,48,773
3,4,48,589,1233
3,4,39,48,2750
3,4,39,48,2754
3,4,48,572,662
3,4,9,32,662
3,4,9,32,2760
3,4,38,41,2771
3,4,38,39,2772
3,4,38,41,2772
3,4,39,41,2772
3,4,38,55,2771
3,4,48,278,2783
3,4,48,278,1327
3,4,39,809,856
3,4,39,286,2353
3,4,89,623,1327
